1	222
1	749
1	959
1	971
2	77
2	374
2	483
2	894
3	363
3	646
3	828
3	989
4	38
4	928
4	931
4	993
5	471
5	843
5	995
5	996
6	517
6	892
6	922
6	962
7	140
7	455
7	779
7	874
8	536
8	560
8	645
8	894
9	256
9	714
9	795
9	852
10	738
10	835
10	915
10	964
11	528
11	900
11	979
11	987
12	157
12	716
12	921
12	998
13	124
13	405
13	963
13	994
14	743
14	750
14	933
14	990
15	99
15	746
15	869
15	986
16	376
16	680
16	920
16	946
17	49
17	188
17	816
17	994
18	579
18	688
18	789
18	927
19	202
19	527
19	720
19	801
20	724
20	935
20	938
20	974
21	157
21	864
21	915
21	965
22	145
22	481
22	600
22	709
23	547
23	772
23	817
23	893
24	278
24	365
24	456
24	802
25	757
25	830
25	883
25	976
26	80
26	866
26	968
26	976
27	335
27	640
27	860
27	918
28	606
28	638
28	971
28	999
29	108
29	320
29	593
29	859
30	666
30	847
30	933
30	988
31	43
31	524
31	948
31	971
32	82
32	624
32	959
32	967
33	593
33	798
33	843
33	924
34	503
34	634
34	806
34	842
35	359
35	419
35	536
35	971
36	529
36	542
36	658
36	954
37	335
37	533
37	798
37	960
38	4
38	790
38	917
38	927
39	527
39	670
39	725
39	981
40	248
40	269
40	723
40	936
41	774
41	831
41	943
41	995
42	137
42	425
42	963
42	994
43	31
43	624
43	937
43	984
44	714
44	744
44	955
44	997
45	742
45	757
45	795
45	985
46	269
46	818
46	928
46	985
47	52
47	407
47	745
47	893
48	254
48	682
48	757
48	790
49	17
49	569
49	607
49	740
50	478
50	960
50	983
50	1000
51	215
51	258
51	521
51	858
52	47
52	713
52	840
52	973
53	169
53	964
53	968
53	998
54	102
54	350
54	794
54	974
55	348
55	828
55	833
55	946
56	848
56	890
56	913
56	944
57	769
57	920
57	939
57	978
58	530
58	863
58	908
58	963
59	725
59	788
59	966
59	977
60	818
60	822
60	894
60	895
61	889
61	893
61	918
61	983
62	99
62	253
62	543
62	828
63	413
63	887
63	932
63	976
64	749
64	768
64	812
64	934
65	366
65	389
65	647
65	864
66	856
66	961
66	981
66	986
67	188
67	591
67	676
67	923
68	512
68	955
68	977
68	989
69	637
69	837
69	972
69	997
70	340
70	967
70	984
70	989
71	447
71	604
71	801
71	921
72	779
72	807
72	893
72	937
73	790
73	905
73	924
73	978
74	124
74	962
74	965
74	979
75	225
75	524
75	783
75	790
76	597
76	755
76	921
76	995
77	2
77	512
77	924
77	966
78	745
78	894
78	932
78	981
79	152
79	664
79	732
79	976
80	26
80	796
80	839
80	999
81	643
81	942
81	977
81	994
82	32
82	280
82	839
82	879
83	95
83	179
83	879
83	968
84	363
84	460
84	659
84	875
85	643
85	939
85	952
85	979
86	333
86	529
86	662
86	721
87	185
87	911
87	928
87	993
88	464
88	759
88	762
88	984
89	554
89	914
89	929
89	971
90	323
90	578
